item_id,title,release_date,video_release_date,genre,item_attributes
854,My Favorite Year (1982),01-Jan-1982,unknown,Comedy,"Title: My Favorite Year (1982), Genres: Comedy"
1062,"Apple Dumpling Gang, The (1975)",01-Jan-1975,unknown,Childrens|Comedy|Western,"Title: Apple Dumpling Gang, The (1975), Genres: Childrens|Comedy|Western"
71,Old Yeller (1957),01-Jan-1957,unknown,Childrens|Drama,"Title: Old Yeller (1957), Genres: Childrens|Drama"
424,"Parent Trap, The (1961)",01-Jan-1961,unknown,Childrens|Drama,"Title: Parent Trap, The (1961), Genres: Childrens|Drama"
543,Cinderella (1950),01-Jan-1950,unknown,Animation|Childrens|Musical,"Title: Cinderella (1950), Genres: Animation|Childrens|Musical"
136,Mary Poppins (1964),01-Jan-1964,unknown,Childrens|Comedy|Musical,"Title: Mary Poppins (1964), Genres: Childrens|Comedy|Musical"
863,Alice in Wonderland (1951),01-Jan-1951,unknown,Animation|Childrens|Musical,"Title: Alice in Wonderland (1951), Genres: Animation|Childrens|Musical"
517,William Shakespeare's Romeo and Juliet (1996),25-Oct-1996,unknown,Drama|Romance,"Title: William Shakespeare's Romeo and Juliet (1996), Genres: Drama|Romance"
1091,Aladdin and the King of Thieves (1996),01-Jan-1996,unknown,Animation|Childrens|Comedy,"Title: Aladdin and the King of Thieves (1996), Genres: Animation|Childrens|Comedy"
58,E.T. the Extra-Terrestrial (1982),01-Jan-1982,unknown,Childrens|Drama|Fantasy|Sci-Fi,"Title: E.T. the Extra-Terrestrial (1982), Genres: Childrens|Drama|Fantasy|Sci-Fi"
629,Children of the Corn: The Gathering (1996),01-Jan-1996,unknown,Horror,"Title: Children of the Corn: The Gathering (1996), Genres: Horror"
285,Bob Roberts (1992),01-Jan-1992,unknown,Comedy,"Title: Bob Roberts (1992), Genres: Comedy"
657,"Transformers: The Movie, The (1986)",01-Jan-1986,unknown,Action|Animation|Childrens|Sci-Fi|Thriller|War,"Title: Transformers: The Movie, The (1986), Genres: Action|Animation|Childrens|Sci-Fi|Thriller|War"
67,To Kill a Mockingbird (1962),01-Jan-1962,unknown,Drama,"Title: To Kill a Mockingbird (1962), Genres: Drama"
644,Harold and Maude (1971),01-Jan-1971,unknown,Comedy,"Title: Harold and Maude (1971), Genres: Comedy"
630,"Day the Earth Stood Still, The (1951)",01-Jan-1951,unknown,Drama|Sci-Fi,"Title: Day the Earth Stood Still, The (1951), Genres: Drama|Sci-Fi"
259,Duck Soup (1933),01-Jan-1933,unknown,Comedy|War,"Title: Duck Soup (1933), Genres: Comedy|War"
355,Highlander (1986),01-Jan-1986,unknown,Action|Adventure,"Title: Highlander (1986), Genres: Action|Adventure"
51,Fantasia (1940),01-Jan-1940,unknown,Animation|Childrens|Musical,"Title: Fantasia (1940), Genres: Animation|Childrens|Musical"
478,Heathers (1989),01-Jan-1989,unknown,Comedy,"Title: Heathers (1989), Genres: Comedy"
999,Forbidden Planet (1956),01-Jan-1956,unknown,Sci-Fi,"Title: Forbidden Planet (1956), Genres: Sci-Fi"
619,Butch Cassidy and the Sundance Kid (1969),01-Jan-1969,unknown,Action|Comedy|Western,"Title: Butch Cassidy and the Sundance Kid (1969), Genres: Action|Comedy|Western"
315,"American Werewolf in London, An (1981)",01-Jan-1981,unknown,Horror,"Title: American Werewolf in London, An (1981), Genres: Horror"
1125,Amityville 1992: It's About Time (1992),01-Jan-1992,unknown,Horror,"Title: Amityville 1992: It's About Time (1992), Genres: Horror"
1324,Amityville 3-D (1983),01-Jan-1983,unknown,Horror,"Title: Amityville 3-D (1983), Genres: Horror"
439,Amityville: A New Generation (1993),01-Jan-1993,unknown,Horror,"Title: Amityville: A New Generation (1993), Genres: Horror"
492,Amityville II: The Possession (1982),01-Jan-1982,unknown,Horror,"Title: Amityville II: The Possession (1982), Genres: Horror"
768,"Amityville Horror, The (1979)",01-Jan-1979,unknown,Horror,"Title: Amityville Horror, The (1979), Genres: Horror"
155,"Birds, The (1963)",01-Jan-1963,unknown,Horror,"Title: Birds, The (1963), Genres: Horror"
1015,"Blob, The (1958)",01-Jan-1958,unknown,Horror|Sci-Fi,"Title: Blob, The (1958), Genres: Horror|Sci-Fi"
984,"Body Snatcher, The (1945)",01-Jan-1945,unknown,Horror,"Title: Body Snatcher, The (1945), Genres: Horror"
1326,Burnt Offerings (1976),01-Jan-1976,unknown,Horror,"Title: Burnt Offerings (1976), Genres: Horror"
512,Carrie (1976),01-Jan-1976,unknown,Horror,"Title: Carrie (1976), Genres: Horror"
395,"Omen, The (1976)",01-Jan-1976,unknown,Horror,"Title: Omen, The (1976), Genres: Horror"
457,Star Trek: The Motion Picture (1979),01-Jan-1979,unknown,Action|Adventure|Sci-Fi,"Title: Star Trek: The Motion Picture (1979), Genres: Action|Adventure|Sci-Fi"
623,Star Trek V: The Final Frontier (1989),01-Jan-1989,unknown,Action|Adventure|Sci-Fi,"Title: Star Trek V: The Final Frontier (1989), Genres: Action|Adventure|Sci-Fi"
9,Grease (1978),01-Jan-1978,unknown,Comedy|Musical|Romance,"Title: Grease (1978), Genres: Comedy|Musical|Romance"
169,Jaws 2 (1978),01-Jan-1978,unknown,Action|Horror,"Title: Jaws 2 (1978), Genres: Action|Horror"
856,Jaws 3-D (1983),01-Jan-1983,unknown,Action|Horror,"Title: Jaws 3-D (1983), Genres: Action|Horror"
577,Bastard Out of Carolina (1996),15-Dec-1996,unknown,Drama,"Title: Bastard Out of Carolina (1996), Genres: Drama"
159,Jackie Chan's First Strike (1996),10-Jan-1997,unknown,Action,"Title: Jackie Chan's First Strike (1996), Genres: Action"
879,Beverly Hills Ninja (1997),17-Jan-1997,unknown,Action|Comedy,"Title: Beverly Hills Ninja (1997), Genres: Action|Comedy"
783,Free Willy 3: The Rescue (1997),08-Aug-1997,unknown,Adventure|Childrens|Drama,"Title: Free Willy 3: The Rescue (1997), Genres: Adventure|Childrens|Drama"
1047,Nixon (1995),01-Jan-1995,unknown,Drama,"Title: Nixon (1995), Genres: Drama"
1225,"Cry, the Beloved Country (1995)",01-Jan-1995,unknown,Drama,"Title: Cry, the Beloved Country (1995), Genres: Drama"
323,"Crossing Guard, The (1995)",01-Jan-1995,unknown,Drama,"Title: Crossing Guard, The (1995), Genres: Drama"
499,Smoke (1995),01-Jan-1995,unknown,Drama,"Title: Smoke (1995), Genres: Drama"
300,Like Water For Chocolate (Como agua para chocolate) (1992),01-Jan-1992,unknown,Drama|Romance,"Title: Like Water For Chocolate (Como agua para chocolate) (1992), Genres: Drama|Romance"
508,"Secret of Roan Inish, The (1994)",01-Jan-1994,unknown,Adventure,"Title: Secret of Roan Inish, The (1994), Genres: Adventure"
833,Vanya on 42nd Street (1994),01-Jan-1994,unknown,Drama,"Title: Vanya on 42nd Street (1994), Genres: Drama"
8,"Jungle Book, The (1994)",01-Jan-1994,unknown,Adventure|Childrens|Romance,"Title: Jungle Book, The (1994), Genres: Adventure|Childrens|Romance"
139,Red Rock West (1992),01-Jan-1992,unknown,Thriller,"Title: Red Rock West (1992), Genres: Thriller"
959,"Bronx Tale, A (1993)",01-Jan-1993,unknown,Drama,"Title: Bronx Tale, A (1993), Genres: Drama"
228,Rudy (1993),01-Jan-1993,unknown,Drama,"Title: Rudy (1993), Genres: Drama"
727,Short Cuts (1993),01-Jan-1993,unknown,Drama,"Title: Short Cuts (1993), Genres: Drama"
738,Tombstone (1993),01-Jan-1993,unknown,Western,"Title: Tombstone (1993), Genres: Western"
121,Courage Under Fire (1996),08-Mar-1996,unknown,Drama|War,"Title: Courage Under Fire (1996), Genres: Drama|War"
530,Dragonheart (1996),31-May-1996,unknown,Action|Adventure|Fantasy,"Title: Dragonheart (1996), Genres: Action|Adventure|Fantasy"
772,James and the Giant Peach (1996),12-Apr-1996,unknown,Animation|Childrens|Musical,"Title: James and the Giant Peach (1996), Genres: Animation|Childrens|Musical"
6,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),01-Jan-1963,unknown,Sci-Fi|War,"Title: Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963), Genres: Sci-Fi|War"
356,Trainspotting (1996),19-Jul-1996,unknown,Drama,"Title: Trainspotting (1996), Genres: Drama"
174,"First Wives Club, The (1996)",14-Sep-1996,unknown,Comedy,"Title: First Wives Club, The (1996), Genres: Comedy"
529,Matilda (1996),02-Aug-1996,unknown,Childrens|Comedy,"Title: Matilda (1996), Genres: Childrens|Comedy"
187,"Philadelphia Story, The (1940)",01-Jan-1940,unknown,Comedy|Romance,"Title: Philadelphia Story, The (1940), Genres: Comedy|Romance"
126,Vertigo (1958),01-Jan-1958,unknown,Mystery|Thriller,"Title: Vertigo (1958), Genres: Mystery|Thriller"
79,North by Northwest (1959),01-Jan-1959,unknown,Comedy|Thriller,"Title: North by Northwest (1959), Genres: Comedy|Thriller"
904,"Apartment, The (1960)",01-Jan-1960,unknown,Comedy|Drama,"Title: Apartment, The (1960), Genres: Comedy|Drama"
686,Some Like It Hot (1959),01-Jan-1959,unknown,Comedy|Crime,"Title: Some Like It Hot (1959), Genres: Comedy|Crime"
175,Casablanca (1942),01-Jan-1942,unknown,Drama|Romance|War,"Title: Casablanca (1942), Genres: Drama|Romance|War"
242,"Maltese Falcon, The (1941)",01-Jan-1941,unknown,Film-Noir|Mystery,"Title: Maltese Falcon, The (1941), Genres: Film-Noir|Mystery"
111,My Fair Lady (1964),01-Jan-1964,unknown,Musical|Romance,"Title: My Fair Lady (1964), Genres: Musical|Romance"
22,Sabrina (1954),01-Jan-1954,unknown,Comedy|Romance,"Title: Sabrina (1954), Genres: Comedy|Romance"
484,Roman Holiday (1953),01-Jan-1953,unknown,Comedy|Romance,"Title: Roman Holiday (1953), Genres: Comedy|Romance"
608,Sunset Blvd. (1950),01-Jan-1950,unknown,Film-Noir,"Title: Sunset Blvd. (1950), Genres: Film-Noir"
882,Notorious (1946),01-Jan-1946,unknown,Film-Noir|Romance|Thriller,"Title: Notorious (1946), Genres: Film-Noir|Romance|Thriller"
855,To Catch a Thief (1955),01-Jan-1955,unknown,Comedy|Romance|Thriller,"Title: To Catch a Thief (1955), Genres: Comedy|Romance|Thriller"
536,"Adventures of Robin Hood, The (1938)",01-Jan-1938,unknown,Action|Adventure,"Title: Adventures of Robin Hood, The (1938), Genres: Action|Adventure"
453,East of Eden (1955),01-Jan-1955,unknown,Drama,"Title: East of Eden (1955), Genres: Drama"
715,"Thin Man, The (1934)",01-Jan-1934,unknown,Mystery,"Title: Thin Man, The (1934), Genres: Mystery"
721,His Girl Friday (1940),01-Jan-1940,unknown,Comedy,"Title: His Girl Friday (1940), Genres: Comedy"
891,Around the World in 80 Days (1956),01-Jan-1956,unknown,Adventure|Comedy,"Title: Around the World in 80 Days (1956), Genres: Adventure|Comedy"
100,It's a Wonderful Life (1946),01-Jan-1946,unknown,Drama,"Title: It's a Wonderful Life (1946), Genres: Drama"
428,Bringing Up Baby (1938),01-Jan-1938,unknown,Comedy,"Title: Bringing Up Baby (1938), Genres: Comedy"
92,"African Queen, The (1951)",01-Jan-1951,unknown,Action|Adventure|Romance|War,"Title: African Queen, The (1951), Genres: Action|Adventure|Romance|War"
680,Cat on a Hot Tin Roof (1958),01-Jan-1958,unknown,Drama,"Title: Cat on a Hot Tin Roof (1958), Genres: Drama"
930,Fly Away Home (1996),13-Sep-1996,unknown,Adventure|Childrens,"Title: Fly Away Home (1996), Genres: Adventure|Childrens"
233,Dumbo (1941),01-Jan-1941,unknown,Animation|Childrens|Musical,"Title: Dumbo (1941), Genres: Animation|Childrens|Musical"
907,Bananas (1971),01-Jan-1971,unknown,Comedy|War,"Title: Bananas (1971), Genres: Comedy|War"
1106,"Candidate, The (1972)",01-Jan-1972,unknown,Drama,"Title: Candidate, The (1972), Genres: Drama"
138,Bonnie and Clyde (1967),01-Jan-1967,unknown,Crime|Drama,"Title: Bonnie and Clyde (1967), Genres: Crime|Drama"
327,Dial M for Murder (1954),01-Jan-1954,unknown,Mystery|Thriller,"Title: Dial M for Murder (1954), Genres: Mystery|Thriller"
474,Rebel Without a Cause (1955),01-Jan-1955,unknown,Drama,"Title: Rebel Without a Cause (1955), Genres: Drama"
226,"Streetcar Named Desire, A (1951)",01-Jan-1951,unknown,Drama,"Title: Streetcar Named Desire, A (1951), Genres: Drama"
243,"People vs. Larry Flynt, The (1996)",27-Dec-1996,unknown,Drama,"Title: People vs. Larry Flynt, The (1996), Genres: Drama"
459,My Left Foot (1989),01-Jan-1989,unknown,Drama,"Title: My Left Foot (1989), Genres: Drama"
615,"Magnificent Seven, The (1954)",01-Jan-1954,unknown,Action|Drama|Western,"Title: Magnificent Seven, The (1954), Genres: Action|Drama|Western"
537,Lawrence of Arabia (1962),01-Jan-1962,unknown,Adventure|War,"Title: Lawrence of Arabia (1962), Genres: Adventure|War"
68,Wings of Desire (1987),01-Jan-1987,unknown,Comedy|Drama|Romance,"Title: Wings of Desire (1987), Genres: Comedy|Drama|Romance"
540,"Third Man, The (1949)",01-Jan-1949,unknown,Mystery|Thriller,"Title: Third Man, The (1949), Genres: Mystery|Thriller"
109,Annie Hall (1977),01-Jan-1977,unknown,Comedy|Romance,"Title: Annie Hall (1977), Genres: Comedy|Romance"
59,"Boot, Das (1981)",04-Apr-1997,unknown,Action|Drama|War,"Title: Boot, Das (1981), Genres: Action|Drama|War"
590,Local Hero (1983),01-Jan-1983,unknown,Comedy,"Title: Local Hero (1983), Genres: Comedy"
597,Manhattan (1979),01-Jan-1979,unknown,Comedy|Drama|Romance,"Title: Manhattan (1979), Genres: Comedy|Drama|Romance"
82,Miller's Crossing (1990),01-Jan-1990,unknown,Drama,"Title: Miller's Crossing (1990), Genres: Drama"
962,"Treasure of the Sierra Madre, The (1948)",01-Jan-1948,unknown,Adventure,"Title: Treasure of the Sierra Madre, The (1948), Genres: Adventure"
231,"Great Escape, The (1963)",01-Jan-1963,unknown,Adventure|War,"Title: Great Escape, The (1963), Genres: Adventure|War"
874,"Deer Hunter, The (1978)",01-Jan-1978,unknown,Drama|War,"Title: Deer Hunter, The (1978), Genres: Drama|War"
296,Down by Law (1986),01-Jan-1986,unknown,Comedy|Drama,"Title: Down by Law (1986), Genres: Comedy|Drama"
559,Cool Hand Luke (1967),01-Jan-1967,unknown,Comedy|Drama,"Title: Cool Hand Luke (1967), Genres: Comedy|Drama"
579,"Great Dictator, The (1940)",01-Jan-1940,unknown,Comedy,"Title: Great Dictator, The (1940), Genres: Comedy"
742,"Big Sleep, The (1946)",01-Jan-1946,unknown,Film-Noir|Mystery,"Title: Big Sleep, The (1946), Genres: Film-Noir|Mystery"
63,Ben-Hur (1959),01-Jan-1959,unknown,Action|Adventure|Drama,"Title: Ben-Hur (1959), Genres: Action|Adventure|Drama"
651,Gandhi (1982),01-Jan-1982,unknown,Drama,"Title: Gandhi (1982), Genres: Drama"
746,"Killing Fields, The (1984)",01-Jan-1984,unknown,Drama|War,"Title: Killing Fields, The (1984), Genres: Drama|War"
758,My Life as a Dog (Mitt liv som hund) (1985),01-Jan-1985,unknown,Drama,"Title: My Life as a Dog (Mitt liv som hund) (1985), Genres: Drama"
745,"Man Who Would Be King, The (1975)",01-Jan-1975,unknown,Adventure,"Title: Man Who Would Be King, The (1975), Genres: Adventure"
334,Shine (1996),22-Nov-1996,unknown,Drama|Romance,"Title: Shine (1996), Genres: Drama|Romance"
905,Kama Sutra: A Tale of Love (1996),07-Mar-1997,unknown,Romance,"Title: Kama Sutra: A Tale of Love (1996), Genres: Romance"
888,"Daytrippers, The (1996)",21-Mar-1997,unknown,Mystery,"Title: Daytrippers, The (1996), Genres: Mystery"
1242,Traveller (1997),18-Apr-1997,unknown,Drama,"Title: Traveller (1997), Genres: Drama"
737,Addicted to Love (1997),23-May-1997,unknown,Comedy|Romance,"Title: Addicted to Love (1997), Genres: Comedy|Romance"
836,Ponette (1996),23-May-1997,unknown,Drama,"Title: Ponette (1996), Genres: Drama"
1097,My Own Private Idaho (1991),01-Jan-1991,unknown,Drama,"Title: My Own Private Idaho (1991), Genres: Drama"
1119,Anastasia (1997),01-Jan-1997,unknown,Animation|Childrens|Musical,"Title: Anastasia (1997), Genres: Animation|Childrens|Musical"
707,Mouse Hunt (1997),01-Jan-1997,unknown,Childrens|Comedy,"Title: Mouse Hunt (1997), Genres: Childrens|Comedy"
426,Money Train (1995),01-Jan-1995,unknown,Action,"Title: Money Train (1995), Genres: Action"
1180,Mortal Kombat (1995),01-Jan-1995,unknown,Action|Adventure,"Title: Mortal Kombat (1995), Genres: Action|Adventure"
701,Pocahontas (1995),01-Jan-1995,unknown,Animation|Childrens|Musical|Romance,"Title: Pocahontas (1995), Genres: Animation|Childrens|Musical|Romance"
523,"Misérables, Les (1995)",01-Jan-1995,unknown,Drama|Musical,"Title: Misérables, Les (1995), Genres: Drama|Musical"
843,Things to Do in Denver when You're Dead (1995),02-Feb-1996,unknown,Crime|Drama|Romance,"Title: Things to Do in Denver when You're Dead (1995), Genres: Crime|Drama|Romance"
1205,Vampire in Brooklyn (1995),01-Jan-1995,unknown,Comedy|Romance,"Title: Vampire in Brooklyn (1995), Genres: Comedy|Romance"
26,Broken Arrow (1996),09-Feb-1996,unknown,Action|Thriller,"Title: Broken Arrow (1996), Genres: Action|Thriller"
731,"Young Poisoner's Handbook, The (1995)",23-Feb-1996,unknown,Crime,"Title: Young Poisoner's Handbook, The (1995), Genres: Crime"
916,"NeverEnding Story III, The (1994)",02-Feb-1996,unknown,Childrens|Fantasy,"Title: NeverEnding Story III, The (1994), Genres: Childrens|Fantasy"
953,Rob Roy (1995),01-Jan-1995,unknown,Drama|Romance|War,"Title: Rob Roy (1995), Genres: Drama|Romance|War"
369,Die Hard: With a Vengeance (1995),01-Jan-1995,unknown,Action|Thriller,"Title: Die Hard: With a Vengeance (1995), Genres: Action|Thriller"
1054,Lord of Illusions (1995),01-Jan-1995,unknown,Horror,"Title: Lord of Illusions (1995), Genres: Horror"
678,Species (1995),01-Jan-1995,unknown,Sci-Fi,"Title: Species (1995), Genres: Sci-Fi"
710,"Walk in the Clouds, A (1995)",01-Jan-1995,unknown,Drama|Romance,"Title: Walk in the Clouds, A (1995), Genres: Drama|Romance"
198,Waterworld (1995),01-Jan-1995,unknown,Action|Adventure,"Title: Waterworld (1995), Genres: Action|Adventure"
1065,White Man's Burden (1995),01-Jan-1995,unknown,Drama,"Title: White Man's Burden (1995), Genres: Drama"
795,Wild Bill (1995),01-Jan-1995,unknown,Western,"Title: Wild Bill (1995), Genres: Western"
1052,Farinelli: il castrato (1994),01-Jan-1994,unknown,Drama|Musical,"Title: Farinelli: il castrato (1994), Genres: Drama|Musical"
291,Heavenly Creatures (1994),01-Jan-1994,unknown,Drama|Fantasy|Thriller,"Title: Heavenly Creatures (1994), Genres: Drama|Fantasy|Thriller"
143,Interview with the Vampire (1994),01-Jan-1994,unknown,Drama|Horror,"Title: Interview with the Vampire (1994), Genres: Drama|Horror"
830,"Kid in King Arthur's Court, A (1995)",01-Jan-1995,unknown,Adventure|Childrens|Comedy|Fantasy|Romance|Sci-Fi,"Title: Kid in King Arthur's Court, A (1995), Genres: Adventure|Childrens|Comedy|Fantasy|Romance|Sci-Fi"
421,Mary Shelley's Frankenstein (1994),01-Jan-1994,unknown,Drama|Horror,"Title: Mary Shelley's Frankenstein (1994), Genres: Drama|Horror"
921,"Quick and the Dead, The (1995)",01-Jan-1995,unknown,Action|Adventure|Western,"Title: Quick and the Dead, The (1995), Genres: Action|Adventure|Western"
1045,Stephen King's The Langoliers (1995),01-Jan-1995,unknown,Horror,"Title: Stephen King's The Langoliers (1995), Genres: Horror"
43,Tales from the Hood (1995),01-Jan-1995,unknown,Comedy|Horror,"Title: Tales from the Hood (1995), Genres: Comedy|Horror"
1185,Village of the Damned (1995),01-Jan-1995,unknown,Horror|Thriller,"Title: Village of the Damned (1995), Genres: Horror|Thriller"
475,Clear and Present Danger (1994),01-Jan-1994,unknown,Action|Adventure|Thriller,"Title: Clear and Present Danger (1994), Genres: Action|Adventure|Thriller"
869,Wes Craven's New Nightmare (1994),01-Jan-1994,unknown,Horror,"Title: Wes Craven's New Nightmare (1994), Genres: Horror"
202,Speed (1994),01-Jan-1994,unknown,Action|Romance|Thriller,"Title: Speed (1994), Genres: Action|Romance|Thriller"
602,Wolf (1994),01-Jan-1994,unknown,Drama|Horror,"Title: Wolf (1994), Genres: Drama|Horror"
860,Wyatt Earp (1994),01-Jan-1994,unknown,Western,"Title: Wyatt Earp (1994), Genres: Western"
677,Another Stakeout (1993),01-Jan-1993,unknown,Comedy|Thriller,"Title: Another Stakeout (1993), Genres: Comedy|Thriller"
494,Blown Away (1994),01-Jan-1994,unknown,Action|Thriller,"Title: Blown Away (1994), Genres: Action|Thriller"
600,Body Snatchers (1993),01-Jan-1993,unknown,Horror|Sci-Fi|Thriller,"Title: Body Snatchers (1993), Genres: Horror|Sci-Fi|Thriller"
966,Boxing Helena (1993),01-Jan-1993,unknown,Mystery|Romance|Thriller,"Title: Boxing Helena (1993), Genres: Mystery|Romance|Thriller"
755,City Slickers II: The Legend of Curly's Gold (1994),01-Jan-1994,unknown,Comedy|Western,"Title: City Slickers II: The Legend of Curly's Gold (1994), Genres: Comedy|Western"
220,Cliffhanger (1993),01-Jan-1993,unknown,Action|Adventure|Crime,"Title: Cliffhanger (1993), Genres: Action|Adventure|Crime"
283,Coneheads (1993),01-Jan-1993,unknown,Comedy|Sci-Fi,"Title: Coneheads (1993), Genres: Comedy|Sci-Fi"
690,Demolition Man (1993),01-Jan-1993,unknown,Action|Sci-Fi,"Title: Demolition Man (1993), Genres: Action|Sci-Fi"
977,Fatal Instinct (1993),01-Jan-1993,unknown,Comedy,"Title: Fatal Instinct (1993), Genres: Comedy"
627,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",01-Jan-1995,unknown,Comedy|Romance,"Title: Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995), Genres: Comedy|Romance"
702,Kalifornia (1993),01-Jan-1993,unknown,Drama|Thriller,"Title: Kalifornia (1993), Genres: Drama|Thriller"
663,"Piano, The (1993)",01-Jan-1993,unknown,Drama|Romance,"Title: Piano, The (1993), Genres: Drama|Romance"
519,Romeo Is Bleeding (1993),01-Jan-1993,unknown,Crime|Thriller,"Title: Romeo Is Bleeding (1993), Genres: Crime|Thriller"
873,"Secret Garden, The (1993)",01-Jan-1993,unknown,Childrens|Drama,"Title: Secret Garden, The (1993), Genres: Childrens|Drama"
574,Son in Law (1993),01-Jan-1993,unknown,Comedy,"Title: Son in Law (1993), Genres: Comedy"
449,Terminal Velocity (1994),01-Jan-1994,unknown,Action,"Title: Terminal Velocity (1994), Genres: Action"
335,"Hour of the Pig, The (1993)",01-Jan-1993,unknown,Drama|Mystery,"Title: Hour of the Pig, The (1993), Genres: Drama|Mystery"
433,Beauty and the Beast (1991),01-Jan-1991,unknown,Animation|Childrens|Musical,"Title: Beauty and the Beast (1991), Genres: Animation|Childrens|Musical"
504,"Wild Bunch, The (1969)",01-Jan-1969,unknown,Western,"Title: Wild Bunch, The (1969), Genres: Western"
864,Hellraiser: Bloodline (1996),08-Mar-1996,unknown,Action|Horror|Sci-Fi,"Title: Hellraiser: Bloodline (1996), Genres: Action|Horror|Sci-Fi"
205,Primal Fear (1996),30-Mar-1996,unknown,Drama|Thriller,"Title: Primal Fear (1996), Genres: Drama|Thriller"
1194,True Crime (1995),01-Jan-1995,unknown,Mystery|Thriller,"Title: True Crime (1995), Genres: Mystery|Thriller"
450,Stalingrad (1993),01-Jan-1993,unknown,War,"Title: Stalingrad (1993), Genres: War"
1175,Heavy (1995),05-Jun-1996,unknown,Drama|Romance,"Title: Heavy (1995), Genres: Drama|Romance"
229,"Fan, The (1996)",16-Aug-1996,unknown,Thriller,"Title: Fan, The (1996), Genres: Thriller"
341,"Hunchback of Notre Dame, The (1996)",21-Jun-1996,unknown,Animation|Childrens|Musical,"Title: Hunchback of Notre Dame, The (1996), Genres: Animation|Childrens|Musical"
279,Eraser (1996),21-Jun-1996,unknown,Action|Thriller,"Title: Eraser (1996), Genres: Action|Thriller"
1120,For Whom the Bell Tolls (1943),01-Jan-1943,unknown,Adventure|War,"Title: For Whom the Bell Tolls (1943), Genres: Adventure|War"
599,"American in Paris, An (1951)",01-Jan-1951,unknown,Musical|Romance,"Title: American in Paris, An (1951), Genres: Musical|Romance"
37,Rear Window (1954),01-Jan-1954,unknown,Mystery|Thriller,"Title: Rear Window (1954), Genres: Mystery|Thriller"
320,It Happened One Night (1934),01-Jan-1934,unknown,Comedy,"Title: It Happened One Night (1934), Genres: Comedy"
754,Meet Me in St. Louis (1944),01-Jan-1944,unknown,Musical,"Title: Meet Me in St. Louis (1944), Genres: Musical"
870,All About Eve (1950),01-Jan-1950,unknown,Drama,"Title: All About Eve (1950), Genres: Drama"
946,Rebecca (1940),01-Jan-1940,unknown,Romance|Thriller,"Title: Rebecca (1940), Genres: Romance|Thriller"
1050,Spellbound (1945),01-Jan-1945,unknown,Mystery|Romance|Thriller,"Title: Spellbound (1945), Genres: Mystery|Romance|Thriller"
442,Father of the Bride (1950),01-Jan-1950,unknown,Comedy,"Title: Father of the Bride (1950), Genres: Comedy"
931,Gigi (1958),01-Jan-1958,unknown,Musical,"Title: Gigi (1958), Genres: Musical"
385,Laura (1944),01-Jan-1944,unknown,Crime|Film-Noir|Mystery,"Title: Laura (1944), Genres: Crime|Film-Noir|Mystery"
301,Lost Horizon (1937),01-Jan-1937,unknown,Drama,"Title: Lost Horizon (1937), Genres: Drama"
1020,My Man Godfrey (1936),01-Jan-1936,unknown,Comedy,"Title: My Man Godfrey (1936), Genres: Comedy"
817,Giant (1956),01-Jan-1956,unknown,Drama,"Title: Giant (1956), Genres: Drama"
785,"39 Steps, The (1935)",01-Jan-1935,unknown,Thriller,"Title: 39 Steps, The (1935), Genres: Thriller"
581,Night of the Living Dead (1968),01-Jan-1968,unknown,Horror|Sci-Fi,"Title: Night of the Living Dead (1968), Genres: Horror|Sci-Fi"
601,"Blue Angel, The (Blaue Engel, Der) (1930)",01-Jan-1930,unknown,Drama,"Title: Blue Angel, The (Blaue Engel, Der) (1930), Genres: Drama"
847,Picnic (1955),01-Jan-1955,unknown,Drama,"Title: Picnic (1955), Genres: Drama"
563,Extreme Measures (1996),27-Sep-1996,unknown,Drama|Thriller,"Title: Extreme Measures (1996), Genres: Drama|Thriller"
454,"Chamber, The (1996)",11-Oct-1996,unknown,Drama,"Title: Chamber, The (1996), Genres: Drama"
945,"Davy Crockett, King of the Wild Frontier (1955)",01-Jan-1955,unknown,Western,"Title: Davy Crockett, King of the Wild Frontier (1955), Genres: Western"
903,Swiss Family Robinson (1960),01-Jan-1960,unknown,Adventure|Childrens,"Title: Swiss Family Robinson (1960), Genres: Adventure|Childrens"
213,Angels in the Outfield (1994),01-Jan-1994,unknown,Childrens|Comedy,"Title: Angels in the Outfield (1994), Genres: Childrens|Comedy"
824,"Three Caballeros, The (1945)",01-Jan-1945,unknown,Animation|Childrens|Musical,"Title: Three Caballeros, The (1945), Genres: Animation|Childrens|Musical"
85,"Sword in the Stone, The (1963)",01-Jan-1963,unknown,Animation|Childrens,"Title: Sword in the Stone, The (1963), Genres: Animation|Childrens"
676,Robin Hood: Prince of Thieves (1991),01-Jan-1991,unknown,Drama,"Title: Robin Hood: Prince of Thieves (1991), Genres: Drama"
850,Sleepers (1996),18-Oct-1996,unknown,Crime|Drama,"Title: Sleepers (1996), Genres: Crime|Drama"
840,Victor/Victoria (1982),01-Jan-1982,unknown,Comedy|Musical,"Title: Victor/Victoria (1982), Genres: Comedy|Musical"
775,"Great Race, The (1965)",01-Jan-1965,unknown,Comedy|Musical,"Title: Great Race, The (1965), Genres: Comedy|Musical"
